restaurant_id,name,cuisine_primary,cuisine_tags,address_full,area,city,country,phone,rating_overall,rating_google,rating_tripadvisor,review_count_total,review_count_google,review_count_tripadvisor,star_5_count,star_4_count,star_3_count,star_2_count,star_1_count,star_5_percent,star_4_percent,star_3_percent,star_2_percent,star_1_percent,price_category,hours_monday,hours_tuesday,hours_wednesday,hours_thursday,hours_friday,hours_saturday,hours_sunday,delivery_available,outdoor_seating,reservation_required,cash_only,credit_cards_accepted,wifi_available,wheelchair_accessible,takeaway_available,parking_available,live_music,pet_friendly,kids_friendly,menu_items,menu_link,website,data_source,source_url,scraped_date,last_updated
src2_1375,Cafe wehbi,Unknown,Unknown,"H98F+6PM، Nejmeh Square، صيدا،, Sidon, South Governorate, Lebanon",Sidon,South Governorate,Lebanon,+961706087330,,,,2,0,0,2,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Cafe-wehbi-Sidon,2026-07-03,2026-07-03
src2_1376,Cafe yerevan,Unknown,Unknown,"VGQR+M7V, Bourj Hammoud, Mount Lebanon Governorate, Lebanon",Bourj Hammoud,Mount Lebanon Governorate,Lebanon,+96139414780,,,,4,0,0,3,0,1,0,0,75.0,0.0,25.0,0.0,0.0,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Cafe-yerevan-Bourj-Hammoud,2026-07-03,2026-07-03
src2_1377,Cafe ابو مشهور,Unknown,Unknown,"Bahsas, Tripoli, North Governorate, Lebanon",Tripoli,North Governorate,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Cafe-abw-mshhwr-Tripoli-North,2026-07-03,2026-07-03
src2_1378,Cafe badawi,Unknown,Unknown,"75CX+64Q, Tyre, South Governorate, Lebanon",Tyre,South Governorate,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Cafe-badawi-Tyre,2026-07-03,2026-07-03
src2_1379,Cafe de zack,Unknown,Unknown,"Behind the serail, Byblos, Mount Lebanon Governorate, Lebanon",Byblos,Mount Lebanon Governorate,Lebanon,+961813599370,,,,7,0,0,7,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Cafe-de-zack-Byblos,2026-07-03,2026-07-03
src2_1380,cafe mannaa,Unknown,Unknown,"767Q+2QV, Tyre, South Governorate, Lebanon",Tyre,South Governorate,Lebanon,+961760748370,,,,1,0,0,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Cafe-mannaa-Tyre,2026-07-03,2026-07-03
src2_1381,Cafe younes Badaro,Unknown,Unknown,"Badaro, Beirut, Beirut Governorate, Lebanon",Beirut,Beirut Governorate,Lebanon,+96113805990,,,,3,0,0,0,3,0,0,0,0.0,100.0,0.0,0.0,0.0,Budget,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,TRUE,Unknown,Unknown,Unknown,Unknown,TRUE,TRUE,Unknown,TRUE,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Cafe-younes-Beirut-6,2026-07-03,2026-07-03
src2_1382,Cafe zabre,Unknown,Unknown,"حوش حالا مقابل همدر للاتصالات, Zahlé, Beqaa Governorate, Lebanon",Zahlé,Beqaa Governorate,Lebanon,+96139624020,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Cafe-zabre-Zahle,2026-07-03,2026-07-03
src2_1384,Cafee Sari3,Unknown,Unknown,"CRRJ+P3H, Tripoli, North Governorate, Lebanon",Tripoli,North Governorate,Lebanon,+96162191520,,,,3,0,0,3,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Cafee-Sari3-Tripoli-North,2026-07-03,2026-07-03
src2_1385,Cafeteria Annexe,Unknown,Unknown,"Hadath, Hazmiyeh, Mount Lebanon Governorate, Lebanon",Hazmiyeh,Mount Lebanon Governorate,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Cafeteria-Annexe-Beirut,2026-07-03,2026-07-03
src2_1386,Cafeteria El Hajj,Unknown,Unknown,"Bassatine, Zahlé, Beqaa Governorate, Lebanon",Zahlé,Beqaa Governorate,Lebanon,+96188061920,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Cafeteria-El-Hajj-Zahle,2026-07-03,2026-07-03
src2_1388,Cafétéria du CSM,Unknown,Unknown,"650 Damascus St, Beirut, Beirut Governorate, Lebanon",Beirut,Beirut Governorate,Lebanon,+96114210000,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Cafeteria-du-CSM-Beirut,2026-07-03,2026-07-03
src2_1389,3tare2ak,Unknown,Unknown,"CRQ7+V6H, Tripoli, North Governorate, Lebanon",Tripoli,North Governorate,Lebanon,+961702049060,,,,29,0,0,14,8,4,2,1,48.275862068965516,27.586206896551722,13.793103448275861,6.896551724137931,3.4482758620689653,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Caffe-3tare2ak-Tripoli-North,2026-07-03,2026-07-03
src2_1390,Caffe Ali awwad,Unknown,Unknown,"Abdul Karim El Khalil, Bourj Hammoud, Mount Lebanon Governorate, Lebanon",Bourj Hammoud,Mount Lebanon Governorate,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Caffe-Ali-awwad-Lebanon,2026-07-03,2026-07-03
src2_1391,Caffe Chamma,Unknown,Unknown,"CRRP+684, Tripoli, North Governorate, Lebanon",Tripoli,North Governorate,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,TRUE,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Caffe-Chamma-Tripoli-North,2026-07-03,2026-07-03
src2_1392,Caffe Fawaz,Unknown,Unknown,"VFQW+JQF, Beirut, Beirut Governorate, Lebanon",Beirut,Beirut Governorate,Lebanon,+96113668800,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Caffe-Fawaz-Beirut,2026-07-03,2026-07-03
src2_1394,Caffe Kataya,Unknown,Unknown,"RGH6+4H6, Hazmiyeh, Mount Lebanon Governorate, Lebanon",Hazmiyeh,Mount Lebanon Governorate,Lebanon,,,,,2,0,0,0,1,1,0,0,0.0,50.0,50.0,0.0,0.0,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Caffe-Kataya-Hazmiyeh,2026-07-03,2026-07-03
src2_1395,Bouzet Kraytem,Dessert,Dessert,"Berdawni, Zahlé, Beqaa Governorate, Lebanon",Zahlé,Beqaa Governorate,Lebanon,+96133213620,4.8,4.8,,10,0,0,5,4,1,0,0,50.0,40.0,10.0,0.0,0.0,Budget,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,TRUE,Unknown,TRUE,Unknown,TRUE,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Caffe-Kraitem-Zahle-3,2026-07-03,2026-07-03
src2_1396,Automatico Cafe,Unknown,Unknown,"VGQ4+WJ8, Bourj Hammoud, Mount Lebanon Governorate, Lebanon",Bourj Hammoud,Mount Lebanon Governorate,Lebanon,+96116538250,1.6,1.6,,20,0,0,6,10,4,0,0,30.0,50.0,20.0,0.0,0.0,Budget,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Caffe-Otomatico-Beirut,2026-07-03,2026-07-03
src2_1398,Restaurant Chez Dany,Seafood,Seafood,"4M95+H3H, First Floor - Rami Simon Saliba Building, Al Shami Neighborhood, Mar Boutros Street, Halat, Mount Lebanon Governorate, Lebanon",Halat,Mount Lebanon Governorate,Lebanon,+961763283280,1.8,1.8,,14,0,0,13,1,0,0,0,92.85714285714286,7.142857142857142,0.0,0.0,0.0,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,TRUE,TRUE,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Caffe-Younes-Byblos,2026-07-03,2026-07-03
src2_1399,Caffe mashal,Unknown,Unknown,"7698+MQC, Masken main street،, Tyre, South Governorate, Lebanon",Tyre,South Governorate,Lebanon,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Caffe-mashal-Tyre,2026-07-03,2026-07-03
src2_1400,Caffeina fanar,Unknown,Unknown,"Alfanar facing municipalities, Beirut, Beirut Governorate, Lebanon",Beirut,Beirut Governorate,Lebanon,+961717602700,,,,30,0,0,23,2,3,0,2,76.66666666666667,6.666666666666667,10.0,0.0,6.666666666666667,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,TRUE,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Caffeina-Beirut,2026-07-03,2026-07-03
src2_1401,Caffeine 1922 By Bassem Saab,Unknown,Unknown,"Mar Elias, Beirut, Beirut Governorate, Lebanon",Beirut,Beirut Governorate,Lebanon,+96131131690,4.5,4.5,,30,0,0,21,5,0,0,4,70.0,16.666666666666664,0.0,0.0,13.333333333333334,Budget,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,TRUE,Unknown,TRUE,Unknown,TRUE,TRUE,TRUE,Unknown,TRUE,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Caffeine-1922-Beirut,2026-07-03,2026-07-03
src2_1403,Cafenity,Dessert,Dessert,"Aadlieh Street, Facing Ministry of Affairs, Bourj Hammoud, Mount Lebanon Governorate, Lebanon",Bourj Hammoud,Mount Lebanon Governorate,Lebanon,+961707695420,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,TRUE,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Cafinity-Bourj-Hammoud,2026-07-03,2026-07-03
src2_1404,Cake Bake,American,"American,Dessert","Amchit Highway, Byblos, Mount Lebanon Governorate, Lebanon",Byblos,Mount Lebanon Governorate,Lebanon,+961761317070,1.5,1.5,,30,0,0,19,9,0,0,2,63.33333333333333,30.0,0.0,0.0,6.666666666666667,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,TRUE,Unknown,Unknown,TRUE,TRUE,Unknown,TRUE,TRUE,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Cake-Bake-Lebanon,2026-07-03,2026-07-03
src2_1405,Cake o'clock,Lebanese,"Lebanese,Fast food,Dessert","VGVF+VWM, Bourj Hammoud, Mount Lebanon Governorate, Lebanon",Bourj Hammoud,Mount Lebanon Governorate,Lebanon,+961702631190,,,,21,0,0,8,0,7,1,4,40.0,0.0,35.0,5.0,20.0,Budget,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,TRUE,TRUE,TRUE,Unknown,TRUE,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Cake-Oclock-Beirut,2026-07-03,2026-07-03
src2_1407,Calibar,Cocktail bars,Cocktail bars,"Rue 200 -imp 6-coastal road, Byblos, Mount Lebanon Governorate, Lebanon, 1",Mount Lebanon Governorate,Lebanon,1,+961761114430,1.4,1.4,,9,0,0,8,1,0,0,0,88.88888888888889,11.11111111111111,0.0,0.0,0.0,High-End,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Calibar-Lebanon,2026-07-03,2026-07-03
src2_1408,Calibri,Italian,Italian,"Makdisi Street, Hamra, Beirut, Beirut Governorate, Lebanon, 12345",Beirut Governorate,Lebanon,12345,+96132811670,1.7,1.7,,30,0,0,16,10,3,0,0,55.172413793103445,34.48275862068966,10.344827586206897,0.0,0.0,Budget,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,TRUE,Unknown,Unknown,Unknown,TRUE,TRUE,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Calibri-Beirut-2,2026-07-03,2026-07-03
src2_1410,Samket Moussa,American,"American,Fast food","Dallas Center, Saida Old Road, Bourj Hammoud, Mount Lebanon Governorate, Lebanon",Bourj Hammoud,Mount Lebanon Governorate,Lebanon,+96113847870,,,,9,0,0,5,2,1,0,1,55.55555555555556,22.22222222222222,11.11111111111111,0.0,11.11111111111111,Budget,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Call-and-Kol-Beirut,2026-07-03,2026-07-03
src2_1412,Calm Cafe,Unknown,Unknown,"RVXX+8R7, Zahlé, Beqaa Governorate, Lebanon",Zahlé,Beqaa Governorate,Lebanon,,1.7,1.7,,9,0,0,2,3,1,1,2,22.22222222222222,33.33333333333333,11.11111111111111,11.11111111111111,22.22222222222222,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Calm-Cafe-Zahle,2026-07-03,2026-07-03
src2_1413,Canaletto,Italian,Italian,"Rue Trabaud, Beirut, Beirut Governorate, Lebanon",Beirut,Beirut Governorate,Lebanon,+96113229880,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,High-End,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Canaletto-Beirut,2026-07-03,2026-07-03
src2_1414,Cilantro Restaurant & Terrace,International,"International,Vegetarian options","0011, Al Akhtal Al Saghir, Beirut, Beirut Governorate, Lebanon, 0011",Beirut Governorate,Lebanon,0011,+961813120040,1.5,1.5,,30,0,0,10,11,4,2,2,34.48275862068966,37.93103448275862,13.793103448275861,6.896551724137931,6.896551724137931,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,TRUE,Unknown,TRUE,TRUE,TRUE,Unknown,TRUE,Unknown,Unknown,TRUE,,,,source2,https://t.restaurantguru.com/Candelabra-Restaurant-Beirut,2026-07-03,2026-07-03
src2_1416,Cannelle,Dessert,Dessert,"Boulevard du president Fouad Chehab Saifi 311, Beirut, Beirut Governorate, Lebanon",Beirut,Beirut Governorate,Lebanon,+96112021690,1.9,1.9,,30,0,0,17,4,1,2,6,56.666666666666664,13.333333333333334,3.3333333333333335,6.666666666666667,20.0,Budget,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,TRUE,TRUE,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Cannelle-Beirut,2026-07-03,2026-07-03
src2_1417,Canteen al madina,Lebanese,"Lebanese,Mediterranean","VFWP+H79, Beirut, Beirut Governorate, Lebanon",Beirut,Beirut Governorate,Lebanon,+961767704770,1.3,1.3,,16,0,0,10,1,2,1,2,62.5,6.25,12.5,6.25,12.5,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,TRUE,TRUE,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Canteen-al-madina-Beirut,2026-07-03,2026-07-03
src2_1418,Cantina Sociale,Wine bars,"Wine bars,Healthy food,Vegetarian options","VGP9+P93, Beirut, Beirut Governorate, Lebanon",Beirut,Beirut Governorate,Lebanon,+96113347140,4.5,4.5,,30,0,0,21,7,1,1,0,70.0,23.333333333333332,3.3333333333333335,3.3333333333333335,0.0,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,TRUE,TRUE,Unknown,TRUE,TRUE,TRUE,TRUE,TRUE,Unknown,TRUE,Unknown,,,,source2,https://t.restaurantguru.com/Cantina-Sociale-Beirut,2026-07-03,2026-07-03
src2_1419,The Nutty Bavarian Lebanon,Unknown,Unknown,"Hazmieh, Beirut, Beirut Governorate, Lebanon",Beirut,Beirut Governorate,Lebanon,+961701768460,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Caffee-nu-Lebanon-Beirut-2,2026-07-03,2026-07-03
src2_1423,Capitale CafeNew,Unknown,Unknown,"Ahmad Shawki, Beirut, Beirut Governorate, Lebanon",Beirut,Beirut Governorate,Lebanon,+961213655660,5.0,5.0,,12,0,0,12,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Capitale-Cafe-Beirut,2026-07-03,2026-07-03
src2_1424,Capitano Cafe,Unknown,Unknown,"Alama Street, Tayouneh, Bourj Hammoud, Mount Lebanon Governorate, Lebanon",Bourj Hammoud,Mount Lebanon Governorate,Lebanon,+961718384440,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Budget,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Capitano-Cafe-Beirut,2026-07-03,2026-07-03
src2_1425,Capo Cafe,New American,New American,"VFQF+F4J, Beirut, Beirut Governorate, Lebanon",Beirut,Beirut Governorate,Lebanon,+961767787810,1.6,1.6,,7,0,0,4,2,1,0,0,57.14285714285714,28.57142857142857,14.285714285714285,0.0,0.0,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,TRUE,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Capo-Cafe-Beirut,2026-07-03,2026-07-03
src2_1426,BarTartine,French,"French,Vegetarian options","Zaitunay Bay, Beirut, Beirut Governorate, Lebanon",Beirut,Beirut Governorate,Lebanon,+961816809990,1.2,1.2,,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,TRUE,Unknown,Unknown,Unknown,TRUE,TRUE,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Cappuccino-Beirut,2026-07-03,2026-07-03
src2_1427,Caprice Beirut,International,International,"Dora, Sea Side Rd, Beirut, Beirut Governorate, Lebanon",Beirut,Beirut Governorate,Lebanon,+961702202230,1.5,1.5,,30,0,0,7,5,3,2,13,23.333333333333332,16.666666666666664,10.0,6.666666666666667,43.333333333333336,High-End,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,TRUE,TRUE,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Caprice-Beirut,2026-07-03,2026-07-03
src2_1428,Capricho,Italian,"Italian,Pizza","Ashrafieh- Elies Sarkis Avenue- Kapush Bldg., Beirut, Beirut Governorate, Lebanon",Beirut,Beirut Governorate,Lebanon,+96113308190,,,,2,0,0,1,1,0,0,0,50.0,50.0,0.0,0.0,0.0,Budget,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Capricho-Beirut,2026-07-03,2026-07-03
src2_1429,Captain Beach,Unknown,Unknown,"2JRJ+W3H, Byblos, Mount Lebanon Governorate, Lebanon",Byblos,Mount Lebanon Governorate,Lebanon,+961704219990,,,,30,0,0,26,1,1,0,2,86.66666666666667,3.3333333333333335,3.3333333333333335,0.0,6.666666666666667,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,Unknown,TRUE,Unknown,TRUE,TRUE,TRUE,TRUE,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Captain-Beach-Byblos,2026-07-03,2026-07-03
src2_1431,Captain Seafood Restaurant,Seafood,"Seafood,Sushi,Lebanese,Vegetarian options","Sea Road, Sidon, South Governorate, Lebanon",Sidon,South Governorate,Lebanon,+96179907690,1.9,1.9,,30,0,0,22,5,2,0,1,73.33333333333333,16.666666666666664,6.666666666666667,0.0,3.3333333333333335,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,TRUE,TRUE,Unknown,TRUE,TRUE,TRUE,TRUE,TRUE,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Captain-Sidon,2026-07-03,2026-07-03
src2_1432,Captain T. Seafood,Seafood,Seafood,"Nabi smaeil street, Tyre, South Governorate, Lebanon, 07047",South Governorate,Lebanon,07047,+961707422440,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Captain-T-Seafood-Tyre,2026-07-03,2026-07-03
src2_1433,Captain's Cabin,Unknown,Unknown,"VFWG+QR2, Beirut, Beirut Governorate, Lebanon",Beirut,Beirut Governorate,Lebanon,+96117405160,2.0,2.0,,30,0,0,27,3,0,0,0,90.0,10.0,0.0,0.0,0.0,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,TRUE,TRUE,TRUE,TRUE,Unknown,Unknown,TRUE,TRUE,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Captains-Cabin-Beirut,2026-07-03,2026-07-03
src2_1434,CAPTAIN COMPANY,Unknown,Unknown,"VGQR+FHM, Bourj Hammoud, Mount Lebanon Governorate, Lebanon",Bourj Hammoud,Mount Lebanon Governorate,Lebanon,+96112676660,,,,1,0,0,1,0,0,0,0,100.0,0.0,0.0,0.0,0.0,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Captin-cafe-Bourj-Hammoud,2026-07-03,2026-07-03
src2_1435,Cargo - Bar & Restaurant,Unknown,Unknown,"Mar Mikhayel Badawi Street behind Mandaloun, Beirut, Beirut Governorate, Lebanon",Beirut,Beirut Governorate,Lebanon,+96134802990,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,Mid-Range,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,source2,https://t.restaurantguru.com/Cargo-Bar-and-Restaurant-Beirut-2,2026-07-03,2026-07-03
